Time stamp(ms),Ax,Ay,Az,Gx,Gy,Gz,pitch,roll
6502,-0.0332,-0.0039,1.039,1.77,5.6152,11.6577,-3.465730745,-1.933152273
6502,-0.0932,0.0053,0.9189,1.4038,0.1831,17.0898,3.535107033,-1.734873944
6502,-0.1127,-0.0507,1.0371,2.1972,3.7231,16.2963,-3.115236087,-2.283865986
6505,-0.104,-0.0688,0.955,1.0986,-3.2958,7.019,-2.930105491,-2.470210442
6505,-0.0737,-0.0419,0.958,1.4038,1.3427,3.9062,-3.007400229,-2.392176442
6505,-0.0668,-0.0317,0.9555,1.77,4.2724,1.892,-3.091993695,-2.30709012
6512,-0.0659,-0.0263,0.9892,2.1362,0.3051,1.3427,-3.164544668,-2.235077642
6512,-0.0678,-0.0327,0.9511,1.831,2.1972,0.9155,-3.084757896,-2.314627115
6512,-0.0644,-0.0292,0.9648,1.77,2.5024,0.3662,-3.111921902,-2.287426592
6515,-0.0693,-0.0253,0.978,1.6479,2.8076,0.3662,-3.198624204,-2.20069691
6515,-0.0654,-0.0273,0.9462,0.9155,3.54,0.3051,-3.14671216,-2.252608954
6515,-0.0727,-0.0253,1.0058,2.0751,0.4272,0.9765,-3.215918621,-2.183694568
6522,-0.0639,-0.0283,0.958,2.2583,-2.1362,0.9765,-3.121903585,-2.278065529
6522,-0.0717,-0.0292,0.9702,1.892,0.061,0.9765,-3.156535087,-2.243160241
6522,-0.0649,-0.0283,0.9702,2.6245,-0.9155,0.9155,-3.128402783,-2.271329033
6525,-0.0717,-0.0341,0.9609,2.3803,-0.7324,0.9155,-3.090928398,-2.308812554
6525,-0.0668,-0.0278,0.9682,2.4414,0,0.6103,-3.147717575,-2.25190472
6525,-0.0683,-0.0263,0.9736,2.6855,-0.6103,0.8544,-3.178391124,-2.221285931
6532,-0.0737,-0.0297,0.9526,1.6479,1.5869,0.7934,-3.160772206,-2.238731447
6532,-0.0683,-0.0297,0.9643,1.2817,2.2583,0.3662,-3.129768359,-2.269689656
6532,-0.0786,-0.0327,0.977,2.2583,1.5258,0,-3.147878902,-2.25154261
6535,-0.0737,-0.0302,0.9819,2.1362,0.5493,-1.0375,-3.154026904,-2.245558889
6535,-0.0893,-0.0595,0.9765,2.3193,-1.0375,-2.7465,-2.926141166,-2.473654531
6535,-0.0512,-0.0087,0.9667,1.3427,1.9531,-5.6152,-3.406917355,-1.992577176
6542,-0.0581,-0.0161,0.9682,1.5869,1.4038,-5.371,-3.289984978,-2.109555176
6542,-0.0712,-0.0253,0.9692,1.5869,1.6479,-2.5634,-3.208514955,-2.190988698
6542,-0.0805,-0.0312,0.9702,1.4648,1.4648,-2.5024,-3.17606919,-2.223480101
6545,-0.0761,-0.0346,0.975,1.831,1.1596,-2.9907,-3.110726383,-2.288813787
6545,-0.0483,-0.0102,0.9697,1.77,1.0986,-3.1738,-3.361236982,-2.038321431
6545,-0.0742,-0.0341,0.9658,2.1972,1.4648,-0.9765,-3.106023524,-2.293416247
6552,-0.0659,-0.0332,0.9633,1.77,0.4272,-1.5258,-3.064954669,-2.334704143
6552,-0.0947,-0.0551,0.9843,2.0751,0.6103,-3.1738,-2.995833795,-2.403752013
6552,-0.0732,-0.0317,0.9648,1.5258,-0.3662,-6.2255,-3.131454279,-2.268359691
6555,-0.0878,-0.0468,0.9711,1.9531,-0.3662,-6.7138,-3.038522094,-2.361227979
6555,-0.0791,-0.0405,0.977,2.0751,-1.831,-9.3994,-3.057424436,-2.342526434
6555,-0.0673,-0.0239,0.975,1.5258,-1.7089,-9.7045,-3.208738561,-2.191276191
6562,-0.0454,-0.0053,0.9511,1.6479,-0.8544,-6.6528,-3.466573967,-1.933294748
6562,-0.0644,-0.0268,0.9619,1.4038,-1.2817,-4.1503,-3.147890897,-2.252078217
6562,-0.0566,-0.019,0.958,1.4038,-0.7934,-3.9062,-3.228655771,-2.171240325
6565,-0.0664,-0.0244,0.9697,1.3427,-1.0375,-2.5024,-3.196254551,-2.203687183
6565,-0.0698,-0.0273,0.9829,1.5258,-1.5869,-1.892,-3.172537687,-2.227458822
6565,-0.0634,-0.0195,0.9707,1.3427,-2.9296,-1.3427,-3.257864033,-2.142360638
6572,-0.0654,-0.0307,0.9716,1.1596,-2.6855,0.122,-3.096894341,-2.303321209
6572,-0.061,-0.0253,0.9667,1.1596,-3.1127,0.9765,-3.149290636,-2.250988796
6572,-0.0576,-0.017,0.9526,1.3427,-3.2348,1.2817,-3.270923976,-2.129346334
6575,-0.0424,-0.0336,0.9301,2.0751,2.8686,4.8217,-2.831779785,-2.567468326
6575,-0.0659,-0.0258,0.9472,1.2207,1.6479,3.8452,-3.172200919,-2.227357494
6575,-0.0732,-0.0356,1.0122,2.3193,5.4321,4.4555,-3.080936924,-2.317891334
6582,-0.0883,-0.04,1.0507,2.8076,7.3852,5.1879,-3.112161279,-2.286301901
6582,-0.0561,-0.0102,0.9399,1.831,4.4555,5.6762,-3.393621334,-2.00542598
6582,-0.0742,-0.039,1.0205,1.9531,6.0424,8.3007,-3.045166698,-2.353625059
6585,-0.0664,-0.0214,0.9702,1.4648,2.5024,7.6904,-3.24250201,-2.156892123
6585,-0.0556,-0.0107,0.9794,1.4648,2.3193,9.8876,-3.381909629,-2.017511884
6585,-0.0664,-0.0112,0.9663,1.4038,1.831,12.6953,-3.408297553,-1.9912061
6592,-0.0727,-0.019,0.9912,1.77,1.6479,14.3432,-3.306796849,-2.092679424
6592,-0.0722,-0.0268,0.9765,1.77,2.0751,15.0756,-3.192438265,-2.206974126
6592,-0.0781,-0.0102,0.9638,2.1362,2.7465,30.4565,-3.450856157,-1.948401075
6595,-0.0693,-0.019,0.9687,1.892,0.6103,37.2924,-3.293068486,-2.106544702
6595,-0.0878,-0.0268,0.9658,2.6245,0.6103,49.0722,-3.260115063,-2.13938859
6595,-0.0781,-0.0273,0.9707,3.8452,-0.5493,59.0209,-3.214074118,-2.185420399
6602,-0.0703,-0.0131,0.9667,1.3427,2.3193,46.0815,-3.38867788,-2.010761891
6602,-0.081,-0.0385,0.9731,-4.0283,7.6904,34.9121,-3.09215225,-2.307287506
6602,-0.0693,-0.0292,0.9692,1.0986,3.479,38.5742,-3.142859623,-2.256443233
6605,-0.0673,-0.0341,0.9682,-2.0751,6.1645,40.5883,-3.062888814,-2.336487045
6605,-0.0717,-0.0239,0.9804,-3.54,7.4462,37.9028,-3.231822825,-2.167580429
6605,-0.0805,-0.0351,0.9726,-7.6904,10.3759,28.7475,-3.12997472,-2.269611073
6612,-0.082,-0.0371,0.9814,-4.7607,6.4086,17.8222,-3.113827579,-2.285913373
6612,-0.0727,-0.0263,0.9848,0.2441,2.7465,9.6435,-3.202193395,-2.197346774
6612,-0.0791,-0.0366,0.9667,0.9765,1.2207,7.2631,-3.10324198,-2.296416832
6615,-0.0761,-0.0375,0.9697,1.4648,0.8544,17.7612,-3.07511741,-2.324523158
6615,-0.0781,-0.0385,0.9633,4.0893,-1.2817,26.6113,-3.074554318,-2.325013217
6615,-0.0849,-0.0205,0.9687,5.7983,-3.1127,35.4614,-3.327628516,-2.071957263
6622,-0.0649,-0.019,0.9853,4.5166,-2.3193,54.9926,-3.272960569,-2.126698228
6622,-0.0512,-0.0302,0.9838,1.3427,2.7465,74.5239,-2.989112956,-2.410262934
6622,-0.0913,-0.0512,0.975,-0.122,2.9296,71.289,-3.014346958,-2.385220577
6625,-0.0727,-0.0283,0.9824,0.8544,1.6479,66.4062,-3.174474429,-2.225138759
6625,-0.0273,0.0458,0.975,4.2114,-1.2817,59.143,2.416582026,-0.616148139
6625,-0.0468,0.0166,0.9609,3.54,-0.7934,45.3491,3.209929065,-1.409522558
6632,-0.0659,-0.0151,0.9589,2.0141,-0.3662,45.3491,-3.34157725,-2.058163702
6632,-0.0742,-0.0234,0.9565,5.371,-1.6479,45.1049,-3.249121397,-2.150309237
6632,-0.0107,0.02,0.9555,-1.77,3.1127,54.3823,2.36266542,-0.562468847
6635,-0.0371,-0.0043,0.914,2.6855,0.061,43.1518,-3.467365272,-1.932211399
6635,-0.0625,-0.0234,0.9296,0.9765,0,40.6494,-3.189328517,-2.210512833
6635,-0.122,-0.0634,0.9619,0.7324,0.9765,38.0249,-3.050690494,-2.349041336
6642,-0.1181,-0.0727,0.9648,3.0517,0.2441,29.9072,-2.967224281,-2.432270251
6642,-0.1293,-0.0893,0.9638,3.7231,-1.3427,17.8222,-2.906824772,-2.492806644
6642,-0.0815,-0.0371,0.9702,2.6245,-0.4272,7.8735,-3.11008573,-2.289573067
6645,-0.0649,-0.0224,0.9707,2.9907,-0.3051,6.4697,-3.218706678,-2.180879101
6645,-0.0947,-0.0532,0.9638,1.892,0.3662,4.3334,-3.01318711,-2.38646258
6645,-0.0791,-0.0385,0.9672,2.5634,0.061,0.9155,-3.08054196,-2.319052969
6652,-0.082,-0.0346,0.9702,2.6855,0,0.7324,-3.142043626,-2.257542168
6652,-0.0742,-0.0356,0.9663,2.8686,-0.1831,0.6713,-3.086944549,-2.312641245
6652,-0.0781,-0.0366,0.9702,3.1738,-0.122,0.4882,-3.09733424,-2.302196778
6655,-0.0756,-0.0371,0.9672,3.2348,-0.061,0.1831,-3.076727723,-2.322785052
6655,-0.0737,-0.0322,0.9687,3.4179,-0.122,-0.3051,-3.127465113,-2.272029404
6655,-0.0776,-0.0332,0.9711,2.1972,0.3051,-0.9765,-3.136405371,-2.263207817
6662,-0.0776,-0.0351,0.9702,2.4414,0.1831,-5.4931,-3.112864218,-2.286730697
6662,-0.0781,-0.0307,0.9663,1.6479,0.7324,-21.1181,-3.170564479,-2.229066952
6662,-0.0737,-0.0332,0.9692,1.5869,0.8544,-32.7148,-3.114748039,-2.284874271
6665,-0.0732,-0.0292,0.9648,4.3945,-0.6713,-34.5458,-3.164387306,-2.235043314
6665,-0.0722,-0.041,0.9624,1.7089,-0.122,-32.3486,-3.007921129,-2.391828945
6665,-0.0688,-0.0371,0.9726,1.831,-0.061,-20.7519,-3.033008955,-2.366713738
6672,-0.0717,-0.0327,0.9672,1.5258,0.6103,-2.9296,-3.109441343,-2.290226605
6672,-0.0776,-0.0346,0.9682,1.831,0.6713,0.7934,-3.119099724,-2.280513464
6672,-0.0747,-0.0322,0.9682,1.892,0.6103,0.7934,-3.133333278,-2.266279911
6675,-0.0732,-0.0327,0.9682,1.892,0.6103,0.8544,-3.118283117,-2.281330071
6675,-0.0756,-0.0366,0.9697,1.9531,0.4882,0.8544,-3.083043199,-2.316579111
6675,-0.0771,-0.0322,0.9692,1.77,0.6103,0.8544,-3.146381185,-2.253250246
6682,-0.0732,-0.0332,0.9702,1.7089,0.6103,0.8544,-3.111802002,-2.287838566
6682,-0.0751,-0.0332,0.9677,2.0141,0.5493,0.7934,-3.12270891,-2.276895142
6682,-0.0751,-0.0332,0.9687,1.77,0.6713,0.8544,-3.122745411,-2.276876899
6685,-0.0732,-0.0332,0.9692,1.7089,0.7324,0.7934,-3.111802002,-2.287820308
6685,-0.0761,-0.0332,0.9672,1.77,0.6713,0.7934,-3.12832588,-2.27129643
6685,-0.0742,-0.0332,0.9687,1.892,0.5493,0.8544,-3.117597371,-2.282024939
6692,-0.0756,-0.0317,0.9672,1.892,0.6103,0.7934,-3.14473178,-2.254881408
6692,-0.0751,-0.0351,0.9663,1.831,0.6713,0.7934,-3.098713008,-2.30090018
6692,-0.0766,-0.0356,0.9677,1.831,0.6103,0.7934,-3.101184118,-2.298438191
6695,-0.0722,-0.0322,0.9692,1.2817,1.3427,0.9765,-3.119079502,-2.280515427
6695,-0.0771,-0.0278,0.9716,1.4038,1.4038,0.8544,-3.203226238,-2.196341297
6695,-0.0771,-0.0351,0.9643,1.1596,1.831,0.8544,-3.110268532,-2.289271638
6702,-0.0717,-0.0351,0.9687,2.1972,1.2207,0.8544,-3.077992533,-2.32148374
6702,-0.0722,-0.0327,0.9711,2.9296,1.0375,0.7934,-3.112231031,-2.287163117
6702,-0.0737,-0.0322,0.9702,2.0751,1.4038,0.9155,-3.12766591,-2.271801242
6705,-0.0732,-0.0312,0.9643,2.1362,1.0375,0.9765,-3.137970549,-2.261542241
6705,-0.0747,-0.0317,0.9672,1.831,0.9155,0.8544,-3.13982634,-2.259750331
6705,-0.0791,-0.0297,0.9711,2.5634,0.6713,0.9765,-3.188012111,-2.211491557
6712,-0.0742,-0.0332,0.9716,1.831,0.6713,0.7934,-3.117606493,-2.282006695
6712,-0.0805,-0.0361,0.9687,1.831,0.1831,0.8544,-3.116644591,-2.283041601
6712,-0.0761,-0.0327,0.9702,1.4648,0.4272,0.6713,-3.134711855,-2.264992596
6715,-0.0771,-0.0356,0.9711,0.3662,0.1831,0.7934,-3.104246681,-2.295658551
6715,-0.0776,-0.0322,0.9667,1.77,0.5493,0.9765,-3.149009346,-2.250631207
6715,-0.0786,-0.0297,0.9741,2.0751,1.5869,0.7934,-3.18568818,-2.213751591
6722,-0.0737,-0.0312,0.9653,1.77,0.9765,1.0375,-3.140832379,-2.258744293
6722,-0.0795,-0.0317,0.9687,2.4414,2.6855,0.9155,-3.164842459,-2.234378257
6722,-0.0781,-0.0312,0.9672,1.4038,0.7324,1.0375,-3.164260526,-2.235407407
6725,-0.0727,-0.0253,0.9628,7.3852,-0.5493,0.5493,-3.215124569,-2.18384059
6725,-0.0791,-0.0371,0.9711,-2.7465,1.7089,0.8544,-3.097846974,-2.302295557
6725,-0.0766,-0.0322,0.9687,2.4414,0.7934,0.9765,-3.143623439,-2.255880214
6732,-0.0795,-0.0327,0.9682,1.831,1.2817,0.7324,-3.152551173,-2.246970738
6732,-0.0766,-0.0361,0.9682,3.8452,0.7934,0.7324,-3.094747069,-2.304546665
6732,-0.0751,-0.0341,0.9677,3.9672,1.0986,0.9765,-3.110980318,-2.288249534
6735,-0.0781,-0.0278,0.9687,3.2958,1.2817,0.8544,-3.207631947,-2.191670924
6735,-0.0766,-0.0327,0.9667,3.601,0.8544,0.6713,-3.137108297,-2.262212833
6735,-0.0791,-0.0283,0.9697,4.6997,0.7324,0.7934,-3.205570968,-2.193604109
6742,-0.081,-0.0351,0.9687,2.6855,2.8076,0.5493,-3.131017242,-2.268148714
6742,-0.0766,-0.0302,0.9707,4.7607,3.9062,0.4272,-3.168938098,-2.229753259
6742,-0.0756,-0.0332,0.9721,-1.7089,0.7934,0.4882,-3.126071337,-2.274052936
6745,-0.0732,-0.0336,0.9658,5.6762,3.54,0.3051,-3.106025963,-2.292583255
6745,-0.0825,-0.0292,0.9682,1.5869,2.0141,0.6103,-3.20993765,-2.189511243
6745,-0.082,-0.0312,0.9697,1.2817,0.4272,0.5493,-3.183176703,-2.216555127
6752,-0.0795,-0.0297,0.9682,0.2441,1.4648,0.4882,-3.190257453,-2.209474378
6752,-0.0776,-0.0297,0.9692,2.9907,1.831,0.7934,-3.180676431,-2.218589923
6752,-0.08,-0.0307,0.9711,1.831,0.4882,1.0986,-3.17983266,-2.219807909
6755,-0.0791,-0.0327,0.9707,2.9296,1.7089,0.9155,-3.150349783,-2.248943966
6755,-0.0815,-0.0253,0.9692,2.6855,0.7934,0.7934,-3.254673174,-2.144793977
6755,-0.0791,-0.0312,0.9702,3.54,-0.4882,1.0375,-3.168940599,-2.23059042
6762,-0.0795,-0.0317,0.9697,5.249,-1.0986,1.0375,-3.164422621,-2.234944117
6762,-0.0747,-0.0312,0.9702,6.1035,-0.9155,1.1596,-3.145702676,-2.253508903
6762,-0.0756,-0.0268,0.9682,5.4321,0.3051,1.1596,-3.208794558,-2.190334896
6765,-0.0791,-0.0307,0.9707,2.9296,1.831,0.6713,-3.175313594,-2.223961897
6765,-0.0786,-0.0244,0.9755,1.0986,-2.0751,0.7934,-3.25490721,-2.145226185
6765,-0.0756,-0.0302,0.9711,8.4838,3.7231,0.6713,-3.163218547,-2.234943453
6772,-0.0805,-0.0234,0.9663,1.6479,0.7934,0.8544,-3.275580683,-2.124041627
6772,-0.081,-0.0249,0.9716,3.2958,-0.6103,1.0986,-3.25774322,-2.141842573
6772,-0.081,-0.0302,0.9677,3.601,2.4414,0.8544,-3.190505209,-2.208578606
6775,-0.0791,-0.0224,0.9687,3.601,0.3662,0.9765,-3.283226423,-2.11616771
6775,-0.0771,-0.0278,0.9682,3.479,-0.7324,0.7324,-3.202915921,-2.196660736
6775,-0.08,-0.0239,0.9687,4.6997,-0.2441,0.8544,-3.266619275,-2.132701824
6782,-0.0834,-0.0234,0.9658,3.1738,-0.9765,-0.6103,-3.286061307,-2.11359749
6782,-0.0751,-0.0229,0.9692,3.2348,0.2441,3.6621,-3.260351319,-2.139115833
6782,-0.0766,-0.0219,0.9716,4.3334,-1.0375,4.3334,-3.280238838,-2.119255678
6785,-0.0825,-0.0249,0.9687,1.9531,-2.8076,1.2207,-3.263804929,-2.136310222
6785,-0.0947,-0.0112,1.0234,-3.7231,-20.5688,4.3945,-3.465649874,-1.937970015
6785,-0.0644,-0.0888,0.5468,3.4179,-20.6909,4.3334,-2.518494399,-2.884075911
6792,-0.0703,-0.0322,0.9536,0.4272,0.122,0.7324,-3.107738224,-2.292167023
6792,-0.0664,-0.0288,0.9521,2.8686,0.2441,1.0986,-3.130602467,-2.268919444
6792,-0.0551,-0.0224,0.9501,1.3427,-1.4648,0,-3.157323974,-2.242681657
6795,-0.0737,-0.0292,0.9677,2.3803,-1.0375,0.9155,-3.167366429,-2.232420147
6795,-0.0703,-0.0292,0.9716,2.5634,0.061,0.9155,-3.14848577,-2.251109159
6795,-0.0747,-0.0327,0.9589,0.4882,1.9531,0.9765,-3.127090731,-2.272531579
6802,-0.0703,-0.0288,0.9653,3.2348,-0.5493,1.0375,-3.153957313,-2.24562848
6802,-0.0688,-0.0234,0.9609,0.9155,0.4272,0.6103,-3.224175461,-2.17561113
6802,-0.0668,-0.0297,0.9672,1.1596,0.4882,0.4882,-3.120410366,-2.279330601
6805,-0.0747,-0.0263,0.9833,1.892,0.6103,0.8544,-3.211791763,-2.187821425
6805,-0.0732,-0.0263,0.9833,1.77,1.0375,0.9155,-3.204471106,-2.195096444
6805,-0.0664,-0.0253,0.9628,2.5634,0.3051,0.8544,-3.182448312,-2.217110116
6812,-0.0708,-0.0297,0.9687,2.1972,-0.6103,0.4882,-3.144511359,-2.255238715
6812,-0.0668,-0.0244,0.9555,1.7089,0.7324,-1.0986,-3.19842288,-2.20119943
6812,-0.0771,-0.0297,0.9541,3.479,-2.3803,-0.9155,-3.178124657,-2.22169842
6815,-0.1821,-0.1264,0.9653,1.0986,0.7934,-8.4838,-2.904519986,-2.495184464
6815,-0.1171,-0.0732,0.9765,-0.1831,0.9765,-36.7431,-2.959824837,-2.440043894
6815,-0.0649,0.0092,0.9555,-0.8544,0.6713,-38.6962,3.438498303,-1.638529892
6822,-0.0585,-0.0166,0.9765,-0.3051,1.4038,-35.0341,-3.283200802,-2.116622276
6822,-0.0527,-0.0297,0.9472,1.2817,-1.892,-35.4003,-3.011717523,-2.388361111
6822,-0.0107,0.0185,0.9765,0.5493,0.1831,-26.6113,2.400959727,-0.600854416
6825,-0.0415,0.0039,0.9492,0.8544,2.5634,-15.5029,3.49274649,-1.692239614
6825,-0.0356,-0.0014,0.9653,1.6479,2.1972,-6.7749,-3.554704379,-1.844708012
6825,-0.1108,-0.038,0.975,0.9765,3.2348,-2.6245,-3.221247796,-2.178109835
6832,-0.1079,-0.0439,0.9721,0.8544,2.3803,-9.2163,-3.157077795,-2.242425873
6832,-0.0537,-0.0258,0.958,1.831,0.6713,-8.3618,-3.086482698,-2.31313049
6832,-0.0898,-0.0371,0.9736,1.2207,1.831,-8.85,-3.150860237,-2.248670796
6835,-0.0971,-0.0395,0.9697,1.892,0.7324,-7.9345,-3.156982695,-2.242612235
6835,-0.0932,-0.0781,0.9628,1.5869,1.4038,-3.1127,-2.800507557,-2.599032598
6835,-0.0883,-0.0776,0.9702,2.0141,-1.4648,6.2255,-2.773497863,-2.626407369
6842,-0.1113,-0.102,0.9663,2.7465,-3.2348,7.6904,-2.749513809,-2.650546582
6842,0.0004,0.0053,0.9653,3.0517,-1.4648,9.7045,1.714131782,0.086101308
6842,-0.103,-0.1044,0.9555,2.0141,-3.479,-2.2583,-2.691957435,-2.708248993
6845,-0.0786,-0.0312,0.9687,2.6855,-2.1972,-8.1787,-3.166582359,-2.233331995
6845,-0.04,-0.0156,0.9663,1.77,-2.9296,-13.8549,-3.173612227,-2.226548548
6845,-0.0761,-0.06,0.9956,2.7465,-5.9814,-15.5639,-2.83451212,-2.565958987
6852,-0.0878,-0.0385,0.9936,1.3427,-8.5449,-20.0805,-3.126246172,-2.27481819
6852,-0.0664,-0.0058,0.9252,1.892,-8.3007,-20.3857,-3.499867269,-1.901078435
6852,-0.0708,-0.0444,0.9741,2.2583,-8.5449,-21.0571,-2.957803559,-2.443123888
6855,0.0122,0.0444,0.979,0.2441,-9.8876,-25.8789,1.492747943,0.305805796
6855,-0.0654,-0.0185,0.9633,0.2441,-9.8876,-27.5878,-3.284058585,-2.117370839
6855,-0.0708,-0.0468,0.9775,0.5493,-10.3759,-31.5551,-2.93060342,-2.470853385
6862,-0.02,0.0107,0.9775,0.4882,-11.8408,-34.851,3.037130277,-1.23883211
6862,-0.0478,-0.0268,0.9794,0.4272,-14.038,-27.2827,-3.014368711,-2.387653968
6862,-0.0424,-0.0239,0.958,-0.122,-15.9912,-30.9448,-3.011830128,-2.39056675
6865,0.0185,0.0551,1.0732,1.0986,-23.9257,-23.9868,1.428968135,0.367614179
6865,-0.0131,0.0024,1.08,2.0141,-53.5278,-4.6997,3.392657145,-1.600364513
6865,-0.0346,-0.0219,1.0126,2.0141,-72.3876,-0.122,-2.953058266,-2.457452487
6872,-0.0097,-0.018,0.9555,1.9531,-77.3315,0.9155,-2.366097091,-3.045162076
6872,-0.0122,-0.0322,0.9643,2.3193,-76.1108,1.892,-2.214663913,-3.196357955
6872,0.0175,-0.0312,0.9375,1.4648,-75.0122,1.5869,-1.214019017,3.003016814
6875,0.0327,-0.018,0.9165,1.6479,-66.9555,0.8544,-0.576371597,2.366601542
6875,0.0419,-0.0229,0.9165,1.5869,-57.0068,1.3427,-0.572928197,2.36463671
6875,0.0512,-0.018,0.9145,1.7089,-47.3632,1.77,-0.387138793,2.180307616
6882,0.0629,-0.0205,0.9228,2.1972,-39.5507,2.5024,-0.360701035,2.155111128
6882,0.0732,-0.0141,0.9394,2.9296,-34.0576,5.371,-0.217620306,2.012961336
6882,0.0668,-0.0283,0.9599,3.3569,-31.7993,7.6904,-0.458698459,2.254441083
6885,0.0815,-0.0078,1.0019,3.1738,-37.2924,8.2397,-0.10886258,1.903756407
6885,0.0986,0,1.0498,4.0893,-53.5278,14.038,0.000611498,1.791991451
6885,0.0747,-0.0263,1.0634,5.1269,-78.125,18.0053,-0.387150239,2.176230177
6892,0.1044,-0.0185,1.0039,5.1879,-99.9755,18.9208,-0.200197252,1.986018872
6892,0.1176,-0.039,0.9125,5.1269,-102.9663,18.3105,-0.366176615,2.151541881
6892,0.1416,-0.017,0.9453,5.9814,-99.8535,18.6767,-0.136024534,1.921983054
6895,0.1718,-0.0175,0.8754,5.6152,-94.1772,20.5688,-0.115484808,1.90223738
6895,0.1923,-0.0092,0.8037,7.6293,-73.4863,24.9023,-0.053640041,1.843787831
6895,0.1518,-0.08,0.8017,7.8125,-41.4428,19.5922,-0.554623331,2.349590177
6902,0.1538,-0.08,0.8671,4.5166,-16.6625,8.5449,-0.548952699,2.347132239
6902,0.1997,-0.0229,0.8813,2.0141,-7.9956,2.5634,-0.130531482,1.929632823
6902,0.1977,-0.0278,0.8891,2.0751,1.2207,1.9531,-0.159775019,1.960263651
6905,0.2133,0.0273,0.9042,-6.7138,14.4042,2.3803,0.144866944,1.65627884
6905,0.1582,-0.1254,0.895,-6.4697,17.0288,5.1879,-0.769020042,2.5705948
6905,0.1884,-0.0385,0.8876,1.0986,17.517,1.3427,-0.230825493,2.033604989
6912,0.1762,-0.0268,0.8427,-2.5024,30.8227,1.4648,-0.173341721,1.97757242
6912,0.1816,-0.0371,0.9165,-0.6713,43.2128,0.7934,-0.231027141,2.037384424
6912,0.1713,-0.0209,0.9458,2.3193,43.8232,-1.1596,-0.138776312,1.945672074
6915,0.1582,-0.0366,0.8935,1.892,47.6684,-1.2817,-0.260243543,2.067650405
6915,0.1518,-0.0375,0.9052,0.8544,56.1523,-3.0517,-0.277397073,2.085917425
6915,0.1201,-0.0434,0.9477,-0.1831,60.9741,-6.6528,-0.397388627,2.206474869
6922,0.0952,-0.0659,0.9624,-3.3569,61.5234,-14.0991,-0.694340832,2.503034616
6922,0.144,0.0004,0.9687,-2.5024,57.1289,-16.3574,0.002808884,1.805355542
6922,0.1259,-0.0239,0.9638,-0.6103,48.2177,-11.3525,-0.215065617,2.022180435
6925,0.1035,-0.0288,0.9711,-1.0986,41.748,-10.8642,-0.311159637,2.117233981
6925,0.102,-0.0039,0.9409,0.3662,37.7807,-9.2773,-0.043738224,1.849438355
6925,0.0942,-0.039,0.8896,-1.7089,43.518,-11.5966,-0.450058051,2.256305813
6932,0.104,-0.0024,0.9238,-0.5493,51.7578,-11.4746,-0.026521592,1.834174903
6932,0.0751,-0.0239,0.9658,0.122,52.6123,-7.6904,-0.353046395,2.160927869
6932,0.0654,-0.0253,0.9882,0.5493,47.0581,-6.7138,-0.422896268,2.230011085
6935,0.0693,-0.0102,0.9965,0.6713,37.8417,-4.8217,-0.167359758,1.973114634
6935,0.0507,-0.038,0.9995,1.1596,30.5175,-2.6245,-0.736861112,2.541593773
6935,0.0537,-0.0224,0.9887,1.3427,21.6674,-1.1596,-0.452649946,2.256086578
6942,0.0483,-0.0288,0.9741,1.3427,16.0522,-0.8544,-0.615927676,2.418524633
6942,0.0439,-0.0249,0.9301,1.4648,17.7001,-0.2441,-0.591016143,2.393877779
6942,0.038,-0.0327,0.9184,1.5869,25.6958,-0.6713,-0.814018024,2.618093565
6945,0.0312,-0.0302,0.9306,1.3427,33.3251,-1.77,-0.881135686,2.686315566
6945,0.018,-0.0493,0.935,2.0141,43.0908,-1.831,-1.398541098,3.205281701
6945,0.0112,-0.0224,1.0239,2.6245,47.9736,-4.5166,-1.268303552,3.075865587
6952,0.02,-0.0219,0.9877,0.9765,34.4238,-2.9907,-0.951778939,2.757068354
6952,0.0029,-0.0283,0.9599,1.4648,33.7524,-1.77,-1.682759497,3.488021532
6952,0.0083,-0.0156,0.9492,1.5258,34.6679,-0.4272,-1.239463589,3.044871646
6955,-0.0068,-0.0219,0.9794,1.77,36.0107,0.9765,-2.144724065,-3.249613727
6955,-0.0126,-0.0253,0.996,1.6479,30.3955,1.892,-2.329236,-3.065959727
6955,-0.0185,-0.0317,0.977,1.4648,25.1464,2.3193,-2.405128811,-2.990879225
6962,-0.0234,-0.0307,0.978,1.4038,23.3154,2.0751,-2.54608798,-2.850202979
6962,-0.0258,-0.0312,0.9746,1.6479,22.0336,1.2207,-2.591510136,-2.804935997
6962,-0.0283,-0.0268,0.976,1.5869,20.3857,0.5493,-2.730944136,-2.665757539
6965,-0.0336,-0.0292,0.9897,1.831,17.395,0.4882,-2.779875789,-2.617236602
6965,-0.0375,-0.0292,0.9619,2.4414,13.0615,0.9155,-2.841494216,-2.556174912
6965,-0.0361,-0.0288,0.977,1.4038,10.8032,0.6103,-2.828137407,-2.570024578
6972,-0.0366,-0.0283,0.976,1.5258,8.789,0.7934,-2.845524029,-2.552920908
6972,-0.038,-0.0273,0.9799,1.4038,6.958,0.4882,-2.885898089,-2.512838892
6972,-0.0395,-0.0249,0.9829,1.5258,3.1127,0.4882,-2.955234909,-2.44405884
6975,-0.0415,-0.0244,0.9809,1.7089,-0.9765,0.5493,-2.990667938,-2.409209915
6975,-0.039,-0.0322,0.9868,2.1972,-3.8452,0.4272,-2.808775306,-2.591458502
